Course Name,Course Code,Course ID,Academic Term,Class,Class ID,Section,Section ID,Core Code,Core Text,Primary Instructor Formatted Name,Primary Instructor Link BLue Id,Course Section,Assignment Name,Assignment ID
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Quiz: The Napoleon Effect Week 2,10154744
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,How Shall I Grade Thee?  My Essay Grade,10154745
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Quiz:  Week 11  Socialism and Communism,10154746
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Quiz: European Society and the Old Regime Lecture ,10154747
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Quiz: From the Scientific Revolution to the Enlightenment Week 1,10154748
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Quiz  World War Two part II,10154749
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Week 15 Quiz The Cold War Continued,10154750
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Week 15  Cold War to Decolonization,10154751
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Quiz  Nationalism and Imperialism II,10154752
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Quiz Lecture on Absolutism to Revolution ,10154753
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Quiz Lecture on Suffrage ,10154755
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Quiz: WWI,10154756
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Possible Essay Question for Exam 2,10154757
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,The Industrial Revolution,10154759
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Analytical Paragraph One,10154762
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Analytic Essay,10154763
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Analytic Paragraph Two,10154764
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Extra Credit,10154766
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Final Exam,10154767
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Lecture Comprehension Response Questions Bonus,10154768
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Map Quiz,10154769
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Plagiarism Quiz for Extra Credit,10154770
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Pop Quiz 5,10154774
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Roll Call Attendance,10154775
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Test 1,10154776
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Test 2 ,10154778
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Oct. 24 Discussion Questions,10160953
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Oct. 22 Discussion Questions,10160966
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Pop Quiz Week 1,10164149
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Discussion Activity Week 1,10164354
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Oct. 29 Discussion Questions,10164399
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Week 2 Discussion of Primary Sources on the French Revolution  Wiesner chapter 5,10165884
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Pop Quiz Week 2,10166299
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Essay Question Workshop for our First Exam,10166961
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,November 7 Discussion Questions,10169064
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,The Industrial Revolution Part II Discussion for Week 4,10171686
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Totalitarianism Chapter Discussion Questions,10172451
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,November 14 Discussion Questions,10172457
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Cold War Discussion Questions,10172461
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Quiz: Nationalism and Imperialism,10172672
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,World War I Project Online DUE!,10173074
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,War of the World Lecture,10173100
HIS105-001: His Eur Mid 17 Cent-Pres (Fall 2018),HIS105-001,1940458,Fall 2019,HIS 105,98001297,Section 001,97415009,HUM,Intellectual Inquiry in the Humanities,Tammy  Whitlock,TWHIT2,HIS105-001,Pop Quiz 3 Totalitarianism,10177199
HIS108-001: History Of The U.S. Thru 1876 (Fall 2018),HIS108-001,1919545,Fall 2019,HIS 108,98001298,Section 001,97324250,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-001,Writing Assignment #1,10139510
HIS108-001: History Of The U.S. Thru 1876 (Fall 2018),HIS108-001,1919545,Fall 2019,HIS 108,98001298,Section 001,97324250,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-001,Midterm #1,10149331
HIS108-001: History Of The U.S. Thru 1876 (Fall 2018),HIS108-001,1919545,Fall 2019,HIS 108,98001298,Section 001,97324250,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-001,Revised Writing Assignment #1,10149332
HIS108-001: History Of The U.S. Thru 1876 (Fall 2018),HIS108-001,1919545,Fall 2019,HIS 108,98001298,Section 001,97324250,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-001,Attendance / Participation ,10149566
HIS108-001: History Of The U.S. Thru 1876 (Fall 2018),HIS108-001,1919545,Fall 2019,HIS 108,98001298,Section 001,97324250,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-001,Writing Assignment #2,10155889
HIS108-001: History Of The U.S. Thru 1876 (Fall 2018),HIS108-001,1919545,Fall 2019,HIS 108,98001298,Section 001,97324250,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-001,Midterm #2,10163903
HIS108-001: History Of The U.S. Thru 1876 (Fall 2018),HIS108-001,1919545,Fall 2019,HIS 108,98001298,Section 001,97324250,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-001,Writing Assignment #3,10172301
HIS108-001: History Of The U.S. Thru 1876 (Fall 2018),HIS108-001,1919545,Fall 2019,HIS 108,98001298,Section 001,97324250,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-001,Final Exam,10177456
T2-2:50,HIS108-002,1919546,Fall 2019,HIS 108,98001298,Section 002,97324251,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-002,28-Aug,10134607
T2-2:50,HIS108-002,1919546,Fall 2019,HIS 108,98001298,Section 002,97324251,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-002,4-Sep,10134608
T2-2:50,HIS108-002,1919546,Fall 2019,HIS 108,98001298,Section 002,97324251,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-002,Paper 1,10134609
T2-2:50,HIS108-002,1919546,Fall 2019,HIS 108,98001298,Section 002,97324251,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-002,Exam  1,10134610
T2-2:50,HIS108-002,1919546,Fall 2019,HIS 108,98001298,Section 002,97324251,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-002,Final Exam,10134611
T2-2:50,HIS108-002,1919546,Fall 2019,HIS 108,98001298,Section 002,97324251,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-002,Paper 2,10134612
T2-2:50,HIS108-002,1919546,Fall 2019,HIS 108,98001298,Section 002,97324251,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-002,Exam  2,10134613
T2-2:50,HIS108-002,1919546,Fall 2019,HIS 108,98001298,Section 002,97324251,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-002,Paper 3,10134614
T2-2:50,HIS108-002,1919546,Fall 2019,HIS 108,98001298,Section 002,97324251,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-002,11-Sep,10146257
T2-2:50,HIS108-002,1919546,Fall 2019,HIS 108,98001298,Section 002,97324251,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-002,18-Sep,10154082
T2-2:50,HIS108-002,1919546,Fall 2019,HIS 108,98001298,Section 002,97324251,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-002,2-Oct,10157341
T2-2:50,HIS108-002,1919546,Fall 2019,HIS 108,98001298,Section 002,97324251,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-002,9-Oct,10160030
T2-2:50,HIS108-002,1919546,Fall 2019,HIS 108,98001298,Section 002,97324251,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-002,13-Nov,10173732
HIS108-003: History Of The U.S. Thru 1876 (Fall 2018),HIS108-003,1919547,Fall 2019,HIS 108,98001298,Section 003,97324252,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-003,Writing Assignment #1,10139506
HIS108-003: History Of The U.S. Thru 1876 (Fall 2018),HIS108-003,1919547,Fall 2019,HIS 108,98001298,Section 003,97324252,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-003,Midterm #1,10149330
HIS108-003: History Of The U.S. Thru 1876 (Fall 2018),HIS108-003,1919547,Fall 2019,HIS 108,98001298,Section 003,97324252,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-003,Revised Writing Assignment #1,10149564
HIS108-003: History Of The U.S. Thru 1876 (Fall 2018),HIS108-003,1919547,Fall 2019,HIS 108,98001298,Section 003,97324252,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-003,Attendance / Participation ,10149565
HIS108-003: History Of The U.S. Thru 1876 (Fall 2018),HIS108-003,1919547,Fall 2019,HIS 108,98001298,Section 003,97324252,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-003,Writing Assignment #2,10155890
HIS108-003: History Of The U.S. Thru 1876 (Fall 2018),HIS108-003,1919547,Fall 2019,HIS 108,98001298,Section 003,97324252,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-003,Midterm #2,10163904
HIS108-003: History Of The U.S. Thru 1876 (Fall 2018),HIS108-003,1919547,Fall 2019,HIS 108,98001298,Section 003,97324252,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-003,Writing Assignment #3,10172305
HIS108-003: History Of The U.S. Thru 1876 (Fall 2018),HIS108-003,1919547,Fall 2019,HIS 108,98001298,Section 003,97324252,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-003,Final Exam,10177457
R2-2:50,HIS108-004,1919548,Fall 2019,HIS 108,98001298,Section 004,97324253,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-004,23-Aug,10134582
R2-2:50,HIS108-004,1919548,Fall 2019,HIS 108,98001298,Section 004,97324253,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-004,30-Aug,10134583
R2-2:50,HIS108-004,1919548,Fall 2019,HIS 108,98001298,Section 004,97324253,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-004,Paper 1,10134584
R2-2:50,HIS108-004,1919548,Fall 2019,HIS 108,98001298,Section 004,97324253,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-004,Exam  1,10134585
R2-2:50,HIS108-004,1919548,Fall 2019,HIS 108,98001298,Section 004,97324253,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-004,Final Exam,10134586
R2-2:50,HIS108-004,1919548,Fall 2019,HIS 108,98001298,Section 004,97324253,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-004,Paper 2,10134587
R2-2:50,HIS108-004,1919548,Fall 2019,HIS 108,98001298,Section 004,97324253,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-004,Exam 2,10134588
R2-2:50,HIS108-004,1919548,Fall 2019,HIS 108,98001298,Section 004,97324253,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-004,Paper 3,10134589
R2-2:50,HIS108-004,1919548,Fall 2019,HIS 108,98001298,Section 004,97324253,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-004,6-Sep,10148957
R2-2:50,HIS108-004,1919548,Fall 2019,HIS 108,98001298,Section 004,97324253,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-004,13-Sep,10148958
R2-2:50,HIS108-004,1919548,Fall 2019,HIS 108,98001298,Section 004,97324253,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-004,11-Oct,10158633
R2-2:50,HIS108-004,1919548,Fall 2019,HIS 108,98001298,Section 004,97324253,CCC,"Community, Culture and Citizenship in US",Mark W Summers,MSUMM2,HIS108-004,15-Nov,10173724
HIS108-005: History Of The U.S. Thru 1876 (Fall 2018),HIS108-005,1919549,Fall 2019,HIS 108,98001298,Section 005,97324254,HUM,Intellectual Inquiry in the Humanities,Mark W Summers,MSUMM2,HIS108-005,Writing Assignment #1,10139501
HIS108-005: History Of The U.S. Thru 1876 (Fall 2018),HIS108-005,1919549,Fall 2019,HIS 108,98001298,Section 005,97324254,HUM,Intellectual Inquiry in the Humanities,Mark W Summers,MSUMM2,HIS108-005,Midterm #1,10149329
HIS108-005: History Of The U.S. Thru 1876 (Fall 2018),HIS108-005,1919549,Fall 2019,HIS 108,98001298,Section 005,97324254,HUM,Intellectual Inquiry in the Humanities,Mark W Summers,MSUMM2,HIS108-005,Revised Writing Assignment #1,10149561
HIS108-005: History Of The U.S. Thru 1876 (Fall 2018),HIS108-005,1919549,Fall 2019,HIS 108,98001298,Section 005,97324254,HUM,Intellectual Inquiry in the Humanities,Mark W Summers,MSUMM2,HIS108-005,Attendance / Participation ,10149567
HIS108-005: History Of The U.S. Thru 1876 (Fall 2018),HIS108-005,1919549,Fall 2019,HIS 108,98001298,Section 005,97324254,HUM,Intellectual Inquiry in the Humanities,Mark W Summers,MSUMM2,HIS108-005,Writing Assignment #2,10155891
HIS108-005: History Of The U.S. Thru 1876 (Fall 2018),HIS108-005,1919549,Fall 2019,HIS 108,98001298,Section 005,97324254,HUM,Intellectual Inquiry in the Humanities,Mark W Summers,MSUMM2,HIS108-005,Midterm #2,10163905
HIS108-005: History Of The U.S. Thru 1876 (Fall 2018),HIS108-005,1919549,Fall 2019,HIS 108,98001298,Section 005,97324254,HUM,Intellectual Inquiry in the Humanities,Mark W Summers,MSUMM2,HIS108-005,Writing Assignment #3,10172306
HIS108-005: History Of The U.S. Thru 1876 (Fall 2018),HIS108-005,1919549,Fall 2019,HIS 108,98001298,Section 005,97324254,HUM,Intellectual Inquiry in the Humanities,Mark W Summers,MSUMM2,HIS108-005,Final Exam,10177458
HIS108-006: History Of The U.S. Thru 1876 (Fall 2018),HIS108-006,1919553,Fall 2019,HIS 108,98001298,Section 006,97324255,HUM,Intellectual Inquiry in the Humanities,Mark W Summers,MSUMM2,HIS108-006,Writing Assignment One ,10133234
HIS108-006: History Of The U.S. Thru 1876 (Fall 2018),HIS108-006,1919553,Fall 2019,HIS 108,98001298,Section 006,97324255,HUM,Intellectual Inquiry in the Humanities,Mark W Summers,MSUMM2,HIS108-006,Writing Assignment Two ,10133247
HIS108-006: History Of The U.S. Thru 1876 (Fall 2018),HIS108-006,1919553,Fall 2019,HIS 108,98001298,Section 006,97324255,HUM,Intellectual Inquiry in the Humanities,Mark W Summers,MSUMM2,HIS108-006,Writing Assignment Three ,10133248
HIS108-006: History Of The U.S. Thru 1876 (Fall 2018),HIS108-006,1919553,Fall 2019,HIS 108,98001298,Section 006,97324255,HUM,Intellectual Inquiry in the Humanities,Mark W Summers,MSUMM2,HIS108-006,Midterm One ,10133249
HIS108-006: History Of The U.S. Thru 1876 (Fall 2018),HIS108-006,1919553,Fall 2019,HIS 108,98001298,Section 006,97324255,HUM,Intellectual Inquiry in the Humanities,Mark W Summers,MSUMM2,HIS108-006,Midterm Two ,10133778
